2, 4, -173.0, [0.31855897085402074, 0.5099883203841683, 0.9992890128557351, 0.4349065093562884, 0.6307803154895449, 0.6056773454980562, 0.8177448789727525, 0.34323232485381705, 0.14840515433583557, 0.2083395517868848, 0.005847284015142951, 0.7363961788959074, 0.7612571888016657, 0.4120904975089393, 0.1015121002738747, 0.6871090087285788, 0.34576963684749346, 0.8249806693431065, 0.058625920660591135, 0.28694618287644663, 0.8787537437852915], TOTAL_WINS: 173, WINS_PER_OPP: 2,1,1,0,2,2,0,2,1,2,1,1,0,2,0
2, 5, -490.0, [0.8058055421080912, 0.49280875956729353, 0.062200433859140036, 0.4048447954533311, 0.9258066554596863, 0.6659946253997173, 0.09702841785602537, 0.3804473134882539, 0.12333328845293179, 0.825730581043621, 0.09533522120301485, 0.30236095424064247, 0.5408556860923276, 0.00591947927923453, 0.5898443609207037, 0.4765089797237681, 0.49063160530734884, 0.21772117645746386, 0.3822177020462884, 0.7042239542835744, 0.21692697820512563], TOTAL_WINS: 490, WINS_PER_OPP: 48,28,34,31,35,30,27,29,30,41,36,28,26,27,40
2, 6, -410.0, [0.5852265499397309, 0.48257943185712127, 0.23337537542873646, 0.24748949160657374, 0.9689222669484934, 0.5934722953394207, 0.8613202788736807, 0.14815139217163775, 0.7760096800993652, 0.27206089609254624, 0.1317613022472316, 0.3535987677447353, 0.42374256797266346, 0.42389509746617604, 0.45584340309452165, 0.22646515746397167, 0.3263580215676133, 0.9152359174462953, 0.1223032947132158, 0.31709963841034805, 0.35709264967586063], TOTAL_WINS: 410, WINS_PER_OPP: 45,23,17,21,37,30,19,34,25,37,28,18,27,26,23
2, 7, -529.0, [0.45863535794427857, 0.836180750793292, 0.04767937289461527, 0.48653008674121856, 0.955081387729248, 0.8795476938678034, 0.3454511503450759, 0.672823128205431, 0.0961931444600157, 0.8239867069753843, 0.7906405583103964, 0.058308848359929444, 0.5210283968187441, 0.5091127661682219, 0.20816338276208635, 0.039031923228305176, 0.6977992577926878, 0.7090066941907494, 0.6098029663037265, 0.6124995590268487, 0.11304359214154192], TOTAL_WINS: 529, WINS_PER_OPP: 48,32,32,38,40,39,35,31,29,43,38,31,28,31,34
3, 0, -49.0, [0.9108040869948192, 0.7236454214447908, 0.47515231691323623, 0.03404872094089195, 0.7022327489376737, 0.6690168331803583, 0.5589538023685072, 0.9707787194834391, 0.12506556968721538, 0.9684282069319907, 0.2986594684106116, 0.14129275958249987, 0.2820074114855062, 0.17156831349805887, 0.28555173732254424, 0.15244552049235516, 0.3041197676686418, 0.39486309670005393, 0.09972572743842634, 0.15626976444421592, 0.3516463339675378], TOTAL_WINS: 49, WINS_PER_OPP: 11,1,3,3,5,2,5,0,0,2,2,1,3,7,4
3, 1, -478.0, [0.6547748663416889, 0.8246279729442613, 0.28889433285842225, 0.05359550451728157, 0.9012117286802596, 0.9563977878976929, 0.2088438879617318, 0.127838457234542, 0.9358721113139159, 0.23413619451811707, 0.19048285439348467, 0.13170400124007942, 0.2525653920458112, 0.35465209885957516, 0.19022059278698034, 0.34138561133003276, 0.9608056983146412, 0.903142954590255, 0.0898917193692339, 0.28166359538489205, 0.9059580487843664], TOTAL_WINS: 478, WINS_PER_OPP: 34,19,26,19,26,27,17,21,23,31,23,12,22,21,24
3, 2, -386.0, [0.8005534952414904, 0.6263469978892815, 0.14102077202772095, 0.08381719666061371, 0.8215710513734419, 0.6347100504008851, 0.0689981613893561, 0.671589972033205, 0.42472906107198327, 0.5006935305949954, 0.7423931388018333, 0.1245214718670995, 0.48904101912727116, 0.26715874304534554, 0.9104588219469685, 0.13177807097965405, 0.8685595918512555, 0.2403315272159478, 0.15967143083767446, 0.28194492222657264, 0.5242877483468725], TOTAL_WINS: 386, WINS_PER_OPP: 54,18,22,21,32,28,17,22,20,31,27,20,23,28,23
3, 3, -547.0, [0.4223209286208644, 0.7703591528477816, 0.06985253866938163, 0.5322883372254434, 0.9687486633699618, 0.9112409072060567, 0.3216733852369231, 0.3983812293006315, 0.5582464939846119, 0.8426336343688745, 0.4472123126242238, 0.10155595335407339, 0.4914067352474345, 0.8000697035565713, 0.3921433680198683, 0.17738754492782552, 0.08911717374647898, 0.7874050369644794, 0.4312012470113138, 0.8042062057853683, 0.2975680190179769], TOTAL_WINS: 547, WINS_PER_OPP: 50,44,40,33,39,30,32,34,36,52,28,31,34,33,31
3, 4, -349.0, [0.31855897085402074, 0.5099883203841683, 0.05501694284008635, 0.48613203317598475, 0.8153901577447724, 0.6056773454980562, 0.8177448789727525, 0.7378521282147745, 0.14840515433583557, 0.8192396406645487, 0.005847284015142951, 0.06353737170396456, 0.5228807273228391, 0.3990983143136716, 0.15697634163916802, 0.6871090087285788, 0.34576963684749346, 0.7541929020693728, 0.058625920660591135, 0.28694618287644663, 0.8787537437852915], TOTAL_WINS: 349, WINS_PER_OPP: 37,30,19,23,27,21,19,20,19,33,19,24,17,22,19
3, 5, -566.0, [0.8058055421080912, 0.49280875956729353, 0.062200433859140036, 0.4048447954533311, 0.7748315806021898, 0.7784084987218773, 0.4925825761552253, 0.2320288931807175, 0.12333328845293179, 0.8463150051438905, 0.09533522120301485, 0.30236095424064247, 0.5408556860923276, 0.394737204011227, 0.4233482913579043, 0.1352915703232514, 0.49063160530734884, 0.7381052512813013, 0.3822177020462884, 0.6452905838649688, 0.45006450061582803], TOTAL_WINS: 566, WINS_PER_OPP: 55,24,38,45,42,33,38,30,36,51,39,36,37,36,26
3, 6, -410.0, [0.5852265499397309, 0.48257943185712127, 0.23337537542873646, 0.24748949160657374, 0.9689222669484934, 0.5934722953394207, 0.8613202788736807, 0.14815139217163775, 0.7760096800993652, 0.27206089609254624, 0.1317613022472316, 0.3535987677447353, 0.42374256797266346, 0.42389509746617604, 0.45584340309452165, 0.22646515746397167, 0.3263580215676133, 0.9152359174462953, 0.1223032947132158, 0.31709963841034805, 0.35709264967586063], TOTAL_WINS: 410, WINS_PER_OPP: 43,13,20,21,28,17,17,14,18,27,24,18,10,13,20
3, 7, -530.0, [0.6136091729145516, 0.836180750793292, 0.04767937289461527, 0.48653008674121856, 0.955081387729248, 0.8795476938678034, 0.3454511503450759, 0.672823128205431, 0.0961931444600157, 0.8319075051426271, 0.7906405583103964, 0.058308848359929444, 0.5341424395252342, 0.5091127661682219, 0.20816338276208635, 0.039031923228305176, 0.77803061797844, 0.7454109122261869, 0.6098029663037265, 0.6124995590268487, 0.04458655713058553], TOTAL_WINS: 530, WINS_PER_OPP: 56,33,35,32,49,30,35,31,28,39,32,32,26,31,41
4, 0, -207.0, [0.9108040869948192, 0.7236454214447908, 0.21603941977885985, 0.0426349395892939, 0.7022327489376737, 0.899147527273223, 0.26295900097835556, 0.9707787194834391, 0.12506556968721538, 0.9684282069319907, 0.15637714612528963, 0.14129275958249987, 0.2820074114855062, 0.17156831349805887, 0.334498289955247, 0.20008104033103905, 0.7041221381686218, 0.39486309670005393, 0.20010817466576647, 0.405209836010573, 0.6670272463650577], TOTAL_WINS: 207, WINS_PER_OPP: 36,8,11,13,14,15,8,4,13,25,16,14,6,13,11
4, 1, -536.0, [0.8037279013082548, 0.8246279729442613, 0.12786631838222623, 0.04744356225599575, 0.9012117286802596, 0.7982459214657069, 0.2088438879617318, 0.2298812536991202, 0.9358721113139159, 0.600430015917841, 0.09524142719674233, 0.13170400124007942, 0.4275273555787652, 0.35465209885957516, 0.19022059278698034, 0.34138561133003276, 0.9608056983146412, 0.903142954590255, 0.0898917193692339, 0.28166359538489205, 0.9529790243921832], TOTAL_WINS: 536, WINS_PER_OPP: 58,35,33,34,43,36,25,30,30,43,35,32,34,36,32
