# generation, individual_idx, wins_vs_opp0, wins_vs_opp1, ...
generation 0
  ind 5: opp0=22  opp1=11  opp2=9  opp3=11  opp4=15  opp5=8  opp6=7  opp7=9  opp8=13  opp9=15  opp10=14  opp11=4  opp12=12  opp13=12  opp14=10
  ind 6: opp0=54  opp1=28  opp2=27  opp3=34  opp4=38  opp5=29  opp6=27  opp7=21  opp8=26  opp9=46  opp10=33  opp11=22  opp12=34  opp13=33  opp14=31
  ind 7: opp0=53  opp1=32  opp2=25  opp3=34  opp4=39  opp5=36  opp6=28  opp7=27  opp8=32  opp9=49  opp10=35  opp11=29  opp12=24  opp13=29  opp14=36

generation 9
  ind 0: opp0=49  opp1=18  opp2=30  opp3=26  opp4=33  opp5=33  opp6=28  opp7=27  opp8=23  opp9=45  opp10=32  opp11=26  opp12=27  opp13=32  opp14=32
  ind 1: opp0=51  opp1=36  opp2=37  opp3=33  opp4=46  opp5=42  opp6=29  opp7=28  opp8=31  opp9=46  opp10=36  opp11=28  opp12=28  opp13=33  opp14=26
  ind 2: opp0=50  opp1=21  opp2=32  opp3=30  opp4=36  opp5=24  opp6=19  opp7=26  opp8=31  opp9=39  opp10=26  opp11=24  opp12=22  opp13=26  opp14=29
  ind 3: opp0=30  opp1=10  opp2=15  opp3=14  opp4=14  opp5=14  opp6=13  opp7=10  opp8=13  opp9=19  opp10=16  opp11=7  opp12=6  opp13=15  opp14=10
  ind 4: opp0=50  opp1=32  opp2=36  opp3=34  opp4=36  opp5=30  opp6=32  opp7=23  opp8=28  opp9=40  opp10=30  opp11=26  opp12=28  opp13=29  opp14=26
  ind 5: opp0=18  opp1=7  opp2=10  opp3=13  opp4=8  opp5=14  opp6=9  opp7=4  opp8=7  opp9=12  opp10=18  opp11=12  opp12=9  opp13=12  opp14=12
  ind 6: opp0=52  opp1=25  opp2=34  opp3=35  opp4=39  opp5=32  opp6=25  opp7=27  opp8=44  opp9=42  opp10=32  opp11=29  opp12=35  opp13=33  opp14=24
  ind 7: opp0=51  opp1=35  opp2=38  opp3=38  opp4=38  opp5=33  opp6=34  opp7=29  opp8=27  opp9=44  opp10=38  opp11=35  opp12=36  opp13=35  opp14=32

generation 10
  ind 0: opp0=58  opp1=30  opp2=34  opp3=33  opp4=40  opp5=43  opp6=32  opp7=30  opp8=29  opp9=45  opp10=35  opp11=29  opp12=28  opp13=34  opp14=42
  ind 1: opp0=55  opp1=30  opp2=32  opp3=41  opp4=45  opp5=35  opp6=33  opp7=38  opp8=29  opp9=49  opp10=34  opp11=29  opp12=36  opp13=37  opp14=34
  ind 2: opp0=49  opp1=24  opp2=33  opp3=29  opp4=40  opp5=34  opp6=43  opp7=39  opp8=27  opp9=43  opp10=36  opp11=26  opp12=32  opp13=27  opp14=35
  ind 3: opp0=49  opp1=23  opp2=27  opp3=34  opp4=26  opp5=36  opp6=26  opp7=21  opp8=16  opp9=49  opp10=25  opp11=18  opp12=31  opp13=28  opp14=23
  ind 4: opp0=53  opp1=29  opp2=26  opp3=25  opp4=38  opp5=29  opp6=27  opp7=27  opp8=22  opp9=42  opp10=31  opp11=26  opp12=32  opp13=27  opp14=31
  ind 5: opp0=23  opp1=9  opp2=14  opp3=13  opp4=12  opp5=12  opp6=12  opp7=13  opp8=10  opp9=24  opp10=11  opp11=9  opp12=7  opp13=10  opp14=8
  ind 6: opp0=50  opp1=29  opp2=26  opp3=37  opp4=42  opp5=34  opp6=25  opp7=26  opp8=32  opp9=44  opp10=27  opp11=33  opp12=29  opp13=27  opp14=26
  ind 7: opp0=50  opp1=23  opp2=33  opp3=35  opp4=37  opp5=30  opp6=28  opp7=22  opp8=23  opp9=44  opp10=29  opp11=30  opp12=32  opp13=35  opp14=30

generation 11
  ind 0: opp0=56  opp1=34  opp2=33  opp3=32  opp4=41  opp5=35  opp6=27  opp7=31  opp8=37  opp9=46  opp10=33  opp11=30  opp12=32  opp13=32  opp14=39
  ind 1: opp0=54  opp1=30  opp2=36  opp3=39  opp4=40  opp5=37  opp6=37  opp7=35  opp8=37  opp9=50  opp10=39  opp11=32  opp12=37  opp13=36  opp14=36
  ind 2: opp0=54  opp1=31  opp2=27  opp3=30  opp4=35  opp5=38  opp6=26  opp7=26  opp8=29  opp9=43  opp10=38  opp11=28  opp12=34  opp13=31  opp14=28
  ind 3: opp0=53  opp1=29  opp2=30  opp3=30  opp4=36  opp5=31  opp6=29  opp7=27  opp8=22  opp9=38  opp10=25  opp11=30  opp12=30  opp13=22  opp14=37
  ind 4: opp0=52  opp1=24  opp2=34  opp3=39  opp4=36  opp5=29  opp6=23  opp7=30  opp8=35  opp9=41  opp10=31  opp11=32  opp12=29  opp13=31  opp14=34
  ind 5: opp0=32  opp1=14  opp2=14  opp3=19  opp4=18  opp5=14  opp6=8  opp7=8  opp8=16  opp9=32  opp10=17  opp11=12  opp12=15  opp13=16  opp14=14
  ind 6: opp0=51  opp1=29  opp2=33  opp3=34  opp4=38  opp5=32  opp6=28  opp7=30  opp8=33  opp9=40  opp10=34  opp11=25  opp12=29  opp13=26  opp14=29
  ind 7: opp0=50  opp1=23  opp2=29  opp3=32  opp4=36  opp5=28  opp6=25  opp7=29  opp8=24  opp9=35  opp10=29  opp11=26  opp12=27  opp13=25  opp14=27

generation 12
  ind 0: opp0=54  opp1=32  opp2=25  opp3=33  opp4=47  opp5=30  opp6=27  opp7=30  opp8=31  opp9=41  opp10=34  opp11=27  opp12=33  opp13=27  opp14=35
  ind 1: opp0=53  opp1=37  opp2=32  opp3=42  opp4=42  opp5=39  opp6=34  opp7=37  opp8=39  opp9=42  opp10=41  opp11=34  opp12=34  opp13=34  opp14=34
  ind 2: opp0=49  opp1=30  opp2=41  opp3=35  opp4=44  opp5=32  opp6=32  opp7=36  opp8=29  opp9=47  opp10=30  opp11=28  opp12=24  opp13=43  opp14=32
  ind 3: opp0=56  opp1=27  opp2=27  opp3=32  opp4=34  opp5=33  opp6=19  opp7=22  opp8=30  opp9=52  opp10=27  opp11=28  opp12=30  opp13=33  opp14=30
  ind 4: opp0=54  opp1=28  opp2=32  opp3=39  opp4=40  opp5=37  opp6=29  opp7=38  opp8=36  opp9=40  opp10=36  opp11=35  opp12=29  opp13=33  opp14=39
  ind 5: opp0=43  opp1=15  opp2=22  opp3=22  opp4=28  opp5=23  opp6=20  opp7=9  opp8=18  opp9=33  opp10=21  opp11=11  opp12=20  opp13=14  opp14=19
  ind 6: opp0=52  opp1=27  opp2=36  opp3=36  opp4=36  opp5=34  opp6=20  opp7=26  opp8=30  opp9=49  opp10=34  opp11=28  opp12=37  opp13=31  opp14=35
  ind 7: opp0=48  opp1=29  opp2=37  opp3=38  opp4=42  opp5=35  opp6=36  opp7=32  opp8=32  opp9=47  opp10=30  opp11=35  opp12=22  opp13=36  opp14=34

generation 13
  ind 0: opp0=50  opp1=25  opp2=32  opp3=33  opp4=33  opp5=31  opp6=28  opp7=24  opp8=37  opp9=42  opp10=32  opp11=34  opp12=29  opp13=28  opp14=29
  ind 1: opp0=55  opp1=32  opp2=36  opp3=40  opp4=40  opp5=40  opp6=35  opp7=35  opp8=37  opp9=42  opp10=40  opp11=37  opp12=29  opp13=38  opp14=37
  ind 2: opp0=44  opp1=32  opp2=33  opp3=33  opp4=40  opp5=28  opp6=36  opp7=29  opp8=29  opp9=48  opp10=32  opp11=24  opp12=28  opp13=32  opp14=31
