3, 0, -289.0, [0.9168961177916155, 0.35146734153310555, 0.24879526360482584, 0.4592143284412299, 0.3168847196176236, 0.41179335677717266, 0.11916649691794601, 0.07697209862000476, 0.602422655046731, 0.6080930851999208, 0.48744765781765403, 0.22837526236717764, 0.19482658316943047, 0.2458290858912422, 0.626338824049453, 0.3286159262178191, 0.07705562379622116, 0.29360754372874287, 0.8029434044696613, 0.2628983727495425, 0.6168625195698975], TOTAL_WINS: 289, WINS_PER_OPP: 40,11,23,18,22,16,12,17,23,30,20,17,10,13,17
3, 1, -23.0, [0.07887393871243711, 0.7516935592117528, 0.39982279306162705, 0.020631800959295454, 0.3165481152272443, 0.8674800973888364, 0.6517970713081496, 0.743565078001422, 0.33672798105138635, 0.9482468371834223, 0.63725279081702, 0.5446479698159994, 0.46508466570204166, 0.09670153246770923, 0.0017927385891356867, 0.4061217232451139, 0.2943138270275414, 0.18783974107692725, 0.05047101210390742, 0.2085540514645528, 0.9674810714832183], TOTAL_WINS: 23, WINS_PER_OPP: 3,0,1,2,2,1,2,2,2,3,1,2,1,1,0
3, 2, -211.0, [0.036055851993127885, 0.23292480989502307, 0.7271313039936015, 0.6600483883161473, 0.40643159240891863, 0.9776285310147314, 0.04984799021848796, 0.5025956585950491, 0.6619441870841937, 0.6188765647965361, 0.5509791919968232, 0.8188872258885226, 0.2827518963080651, 0.3888628488196041, 0.05282703672514372, 0.40258509610873106, 0.15665114507162534, 0.46595227471638584, 0.11896779418341591, 0.28714528249925986, 0.9151194443929727], TOTAL_WINS: 211, WINS_PER_OPP: 28,18,14,9,17,17,11,13,11,21,9,10,17,11,5
3, 3, -315.0, [0.6996412495269643, 0.49485610958122617, 0.29059226821240525, 0.5885249196859771, 0.6324664646584616, 0.4593788876534519, 0.5676053539874283, 0.4232473130452023, 0.6828597174392564, 0.43825293166510115, 0.07993243862512417, 0.05130476432313669, 0.6027773966582939, 0.6276232512046811, 0.061851370230807806, 0.4689234698263145, 0.2420425518344838, 0.06614007947082073, 0.5229698639673193, 0.5684096048170286, 0.17392040477703832], TOTAL_WINS: 315, WINS_PER_OPP: 32,16,21,8,21,10,14,6,13,10,11,13,10,10,14
3, 4, -1.0, [0.09707467815131793, 0.06910093190688395, 0.9870030892994736, 0.8374031771383766, 0.018078146481111335, 0.8934467365182708, 0.4546915328139749, 0.4412077215672511, 0.19700168864955214, 0.0875231601038865, 0.9856644669380331, 0.7361521776006335, 0.5873642927797162, 0.04993959250394209, 0.127708629449219, 0.5187313512509262, 0.15403021171840103, 0.9862203120192561, 0.8368682035292437, 0.052520946244321964, 0.9339029431547506], TOTAL_WINS: 1, WINS_PER_OPP: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3, 5, -160.0, [0.7816866330831675, 0.7812185397433405, 0.9998441780671605, 0.26483044608157025, 0.3457405320119954, 0.02772056564261438, 0.40502851541138696, 0.13483112360195165, 0.10892436752893453, 0.9622878155074397, 0.4098299675826612, 0.3102966692074689, 0.4586134664951217, 0.41383723517495363, 0.2657110671580019, 0.4175289923169579, 0.6983559036332954, 0.11088022947259968, 0.4032974615035213, 0.5206645615052237, 0.4111563900266252], TOTAL_WINS: 160, WINS_PER_OPP: 8,2,5,3,7,2,1,0,1,7,4,2,2,5,7
3, 6, -445.0, [0.6384041620174845, 0.09981742906923985, 0.04835074164201486, 0.08076612119121651, 0.5381134751920829, 0.571228292144282, 0.6181592461843223, 0.29405548996070496, 0.6465562591132319, 0.8880236912380801, 0.1871031856948997, 0.9755909372649342, 0.12287076693674429, 0.6593946325206554, 0.21709777797590418, 0.493305269656685, 0.6276632973068003, 0.36090640611852565, 0.18402295014968295, 0.20084961736477233, 0.1509139894838002], TOTAL_WINS: 445, WINS_PER_OPP: 41,26,23,34,34,22,27,21,30,43,26,25,27,38,28
3, 7, -449.0, [0.4361058737471415, 0.2932157731885404, 0.07765675894938162, 0.3618318374403157, 0.3570202490726642, 0.6686813788403985, 0.45860226419395134, 0.36317738711750275, 0.7475123272560179, 0.672843985250289, 0.5576719833401844, 0.22187701756498168, 0.3709815586534935, 0.41670024638620873, 0.0723862049589592, 0.3685869261082885, 0.005134144743192959, 0.3549876365854654, 0.1451079196500843, 0.19468257392348626, 0.9327533498752635], TOTAL_WINS: 449, WINS_PER_OPP: 2,1,0,1,2,0,0,0,0,0,0,0,3,1,2
4, 0, -289.0, [0.9168961177916155, 0.35146734153310555, 0.24879526360482584, 0.4592143284412299, 0.3168847196176236, 0.41179335677717266, 0.11916649691794601, 0.07697209862000476, 0.602422655046731, 0.6080930851999208, 0.48744765781765403, 0.22837526236717764, 0.19482658316943047, 0.2458290858912422, 0.626338824049453, 0.3286159262178191, 0.07705562379622116, 0.29360754372874287, 0.8029434044696613, 0.2628983727495425, 0.6168625195698975], TOTAL_WINS: 289, WINS_PER_OPP: 35,13,20,16,23,17,5,20,12,25,15,10,17,11,16
4, 1, -23.0, [0.07887393871243711, 0.7516935592117528, 0.39982279306162705, 0.020631800959295454, 0.3165481152272443, 0.8674800973888364, 0.6517970713081496, 0.743565078001422, 0.33672798105138635, 0.9482468371834223, 0.63725279081702, 0.5446479698159994, 0.46508466570204166, 0.09670153246770923, 0.0017927385891356867, 0.4061217232451139, 0.2943138270275414, 0.18783974107692725, 0.05047101210390742, 0.2085540514645528, 0.9674810714832183], TOTAL_WINS: 23, WINS_PER_OPP: 5,1,0,1,6,0,1,0,1,1,1,1,2,1,0
